location,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,human_development_index
Bhutan,9/17/2020,246,0,0,0,68.52,0.612
Bhutan,9/18/2020,252,6,0,0,68.52,0.612
Bhutan,9/19/2020,258,6,0,0,68.52,0.612
Bhutan,9/20/2020,259,1,0,0,68.52,0.612
Bhutan,9/21/2020,261,2,0,0,68.52,0.612
Bhutan,9/22/2020,261,0,0,0,68.52,0.612
Bhutan,9/23/2020,261,0,0,0,68.52,0.612
Bhutan,9/24/2020,261,0,0,0,68.52,0.612
Bhutan,9/25/2020,263,2,0,0,68.52,0.612
Bhutan,9/26/2020,263,0,0,0,68.52,0.612
Bhutan,9/27/2020,271,8,0,0,68.52,0.612
Bhutan,9/28/2020,273,2,0,0,68.52,0.612
Bhutan,9/29/2020,280,7,0,0,75,0.612
Bhutan,9/30/2020,281,1,0,0,75,0.612
Bhutan,10/1/2020,282,1,0,0,75,0.612
Bhutan,10/2/2020,282,0,0,0,75,0.612
Bhutan,10/3/2020,283,1,0,0,75,0.612
Bhutan,10/4/2020,283,0,0,0,75,0.612
Bhutan,10/5/2020,298,15,0,0,75,0.612
Bhutan,10/6/2020,299,1,0,0,75,0.612
Bhutan,10/7/2020,300,1,0,0,75,0.612
Bhutan,10/8/2020,304,4,0,0,75,0.612
Bhutan,10/9/2020,304,0,0,0,75,0.612
Bhutan,10/10/2020,306,2,0,0,75,0.612
Bhutan,10/11/2020,306,0,0,0,75,0.612
Bhutan,10/12/2020,309,3,0,0,75,0.612
Bhutan,10/13/2020,309,0,0,0,75,0.612
Bhutan,10/14/2020,313,4,0,0,75,0.612
Bhutan,10/15/2020,316,3,0,0,75,0.612
Bhutan,10/16/2020,316,0,0,0,75,0.612
Bhutan,10/17/2020,316,0,0,0,75,0.612
Bhutan,10/18/2020,325,9,0,0,75,0.612
Bhutan,10/19/2020,327,2,0,0,75,0.612
Bhutan,10/20/2020,330,3,0,0,75,0.612
Bhutan,10/21/2020,331,1,0,0,75,0.612
Bhutan,10/22/2020,332,1,0,0,0,0.612
Bhutan,10/23/2020,336,4,0,0,0,0.612
Bhutan,10/24/2020,336,0,0,0,0,0.612
Bhutan,10/25/2020,340,4,0,0,0,0.612
Bhutan,10/26/2020,342,2,0,0,0,0.612
Bhutan,10/27/2020,342,0,0,0,0,0.612
Bhutan,10/28/2020,345,3,0,0,0,0.612
Bhutan,10/29/2020,346,1,0,0,0,0.612
Bhutan,10/30/2020,346,0,0,0,0,0.612
Bhutan,10/31/2020,348,2,0,0,0,0.612
Brazil,12/31/2019,0,0,0,0,0,0.759
Brazil,1/1/2020,0,0,0,0,0,0.759
Brazil,1/2/2020,0,0,0,0,0,0.759
Brazil,1/3/2020,0,0,0,0,0,0.759
Brazil,1/4/2020,0,0,0,0,0,0.759
Brazil,1/5/2020,0,0,0,0,0,0.759
Brazil,1/6/2020,0,0,0,0,0,0.759
Brazil,1/7/2020,0,0,0,0,0,0.759
Brazil,1/8/2020,0,0,0,0,0,0.759
Brazil,1/9/2020,0,0,0,0,0,0.759
Brazil,1/10/2020,0,0,0,0,0,0.759
Brazil,1/11/2020,0,0,0,0,0,0.759
Brazil,1/12/2020,0,0,0,0,0,0.759
Brazil,1/13/2020,0,0,0,0,0,0.759
Brazil,1/14/2020,0,0,0,0,0,0.759
Brazil,1/15/2020,0,0,0,0,0,0.759
Brazil,1/16/2020,0,0,0,0,0,0.759
Brazil,1/17/2020,0,0,0,0,0,0.759
Brazil,1/18/2020,0,0,0,0,0,0.759
Brazil,1/19/2020,0,0,0,0,0,0.759
Brazil,1/20/2020,0,0,0,0,0,0.759
Brazil,1/21/2020,0,0,0,0,0,0.759
Brazil,1/22/2020,0,0,0,0,0,0.759
Brazil,1/23/2020,0,0,0,0,0,0.759
Brazil,1/24/2020,0,0,0,0,0,0.759
Brazil,1/25/2020,0,0,0,0,0,0.759
Brazil,1/26/2020,0,0,0,0,0,0.759
Brazil,1/27/2020,0,0,0,0,0,0.759
Brazil,1/28/2020,0,0,0,0,0,0.759
Brazil,1/29/2020,0,0,0,0,5.56,0.759
Brazil,1/30/2020,0,0,0,0,5.56,0.759
Brazil,1/31/2020,0,0,0,0,5.56,0.759
Brazil,2/1/2020,0,0,0,0,5.56,0.759
Brazil,2/2/2020,0,0,0,0,5.56,0.759
Brazil,2/3/2020,0,0,0,0,5.56,0.759
Brazil,2/4/2020,0,0,0,0,5.56,0.759
Brazil,2/5/2020,0,0,0,0,5.56,0.759
Brazil,2/6/2020,0,0,0,0,5.56,0.759
Brazil,2/7/2020,0,0,0,0,5.56,0.759
Brazil,2/8/2020,0,0,0,0,5.56,0.759
Brazil,2/9/2020,0,0,0,0,5.56,0.759
Brazil,2/10/2020,0,0,0,0,5.56,0.759
Brazil,2/11/2020,0,0,0,0,5.56,0.759
Brazil,2/12/2020,0,0,0,0,5.56,0.759
Brazil,2/13/2020,0,0,0,0,5.56,0.759
Brazil,2/14/2020,0,0,0,0,5.56,0.759
Brazil,2/15/2020,0,0,0,0,5.56,0.759
Brazil,2/16/2020,0,0,0,0,5.56,0.759
Brazil,2/17/2020,0,0,0,0,5.56,0.759
Brazil,2/18/2020,0,0,0,0,5.56,0.759
Brazil,2/19/2020,0,0,0,0,5.56,0.759
Brazil,2/20/2020,0,0,0,0,5.56,0.759
Brazil,2/21/2020,0,0,0,0,5.56,0.759
Brazil,2/22/2020,0,0,0,0,5.56,0.759
Brazil,2/23/2020,0,0,0,0,5.56,0.759
Brazil,2/24/2020,0,0,0,0,5.56,0.759
Brazil,2/25/2020,0,0,0,0,5.56,0.759
Brazil,2/26/2020,1,1,0,0,5.56,0.759
Brazil,2/27/2020,1,0,0,0,5.56,0.759
Brazil,2/28/2020,1,0,0,0,5.56,0.759
Brazil,2/29/2020,1,0,0,0,5.56,0.759
Brazil,3/1/2020,2,1,0,0,5.56,0.759
Brazil,3/2/2020,2,0,0,0,11.11,0.759
Brazil,3/3/2020,2,0,0,0,11.11,0.759
Brazil,3/4/2020,2,0,0,0,11.11,0.759
Brazil,3/5/2020,3,1,0,0,11.11,0.759
Brazil,3/6/2020,8,5,0,0,11.11,0.759
Brazil,3/7/2020,13,5,0,0,11.11,0.759
Brazil,3/8/2020,13,0,0,0,11.11,0.759
Brazil,3/9/2020,25,12,0,0,11.11,0.759
Brazil,3/10/2020,25,0,0,0,11.11,0.759
Brazil,3/11/2020,34,9,0,0,11.11,0.759
Brazil,3/12/2020,52,18,0,0,28.7,0.759
Brazil,3/13/2020,77,25,0,0,37.96,0.759
Brazil,3/14/2020,98,21,0,0,42.13,0.759
Brazil,3/15/2020,121,23,0,0,42.13,0.759
Brazil,3/16/2020,200,79,0,0,42.13,0.759
Brazil,3/17/2020,234,34,0,0,57.87,0.759
Brazil,3/18/2020,291,57,1,1,60.65,0.759
Brazil,3/19/2020,428,137,4,3,66.2,0.759
Brazil,3/20/2020,621,193,6,2,66.2,0.759
Brazil,3/21/2020,904,283,11,5,71.76,0.759
Brazil,3/22/2020,1128,224,18,7,71.76,0.759
Brazil,3/23/2020,1546,418,25,7,71.76,0.759
Brazil,3/24/2020,1891,345,34,9,71.76,0.759
Brazil,3/25/2020,2201,310,46,12,71.76,0.759
Brazil,3/26/2020,2433,232,57,11,71.76,0.759
Brazil,3/27/2020,2915,482,77,20,74.54,0.759
Brazil,3/28/2020,3417,502,92,15,74.54,0.759
Brazil,3/29/2020,3904,487,114,22,74.54,0.759
Brazil,3/30/2020,4256,352,136,22,74.54,0.759
Brazil,3/31/2020,4579,323,159,23,74.54,0.759
Brazil,4/1/2020,5717,1138,201,42,74.54,0.759
Brazil,4/2/2020,6836,1119,241,40,74.54,0.759
Brazil,4/3/2020,7910,1074,299,58,74.54,0.759
Brazil,4/4/2020,9056,1146,359,60,74.54,0.759
Brazil,4/5/2020,10278,1222,432,73,74.54,0.759
Brazil,4/6/2020,11130,852,486,54,74.54,0.759
Brazil,4/7/2020,12056,926,553,67,74.54,0.759
Brazil,4/8/2020,13717,1661,667,114,74.54,0.759
Brazil,4/9/2020,15927,2210,800,133,74.54,0.759
Brazil,4/10/2020,17857,1930,941,141,74.54,0.759
Brazil,4/11/2020,19638,1781,1056,115,74.54,0.759
Brazil,4/12/2020,20727,1089,1124,68,74.54,0.759
Brazil,4/13/2020,22169,1442,1223,99,74.54,0.759
Brazil,4/14/2020,23430,1261,1328,105,74.54,0.759
Brazil,4/15/2020,25262,1832,1532,204,74.54,0.759
Brazil,4/16/2020,28320,3058,1736,204,74.54,0.759
Brazil,4/17/2020,30425,2105,1924,188,74.54,0.759
Brazil,4/18/2020,33682,3257,2141,217,74.54,0.759
Brazil,4/19/2020,36599,2917,2347,206,74.54,0.759
Brazil,4/20/2020,38654,2055,2462,115,74.54,0.759
Brazil,4/21/2020,40581,1927,2575,113,74.54,0.759
Brazil,4/22/2020,43079,2498,2741,166,74.54,0.759
Brazil,4/23/2020,45757,2678,2906,165,74.54,0.759
Brazil,4/24/2020,49492,3735,3313,407,74.54,0.759
Brazil,4/25/2020,52995,3503,3670,357,74.54,0.759
Brazil,4/26/2020,58509,5514,4016,346,77.31,0.759
Brazil,4/27/2020,61888,3379,4205,189,77.31,0.759
Brazil,4/28/2020,66501,4613,4543,338,77.31,0.759
Brazil,4/29/2020,71886,5385,5017,474,77.31,0.759
Brazil,4/30/2020,78162,6276,5466,449,77.31,0.759
Brazil,5/1/2020,85380,7218,5901,435,77.31,0.759
Brazil,5/2/2020,91589,6209,6329,428,77.31,0.759
Brazil,5/3/2020,96559,4970,6750,421,77.31,0.759
Brazil,5/4/2020,101147,4588,7025,275,77.31,0.759
Brazil,5/5/2020,107780,6633,7321,296,81.02,0.759
Brazil,5/6/2020,114715,6935,7921,600,81.02,0.759
Brazil,5/7/2020,125218,10503,8536,615,81.02,0.759
Brazil,5/8/2020,135106,9888,9146,610,81.02,0.759
Brazil,5/9/2020,145328,10222,9897,751,81.02,0.759
Brazil,5/10/2020,155939,10611,10627,730,81.02,0.759
Brazil,5/11/2020,162699,6760,11123,496,81.02,0.759
Brazil,5/12/2020,168331,5632,11519,396,81.02,0.759
Brazil,5/13/2020,177589,9258,12400,881,81.02,0.759
Brazil,5/14/2020,188974,11385,13149,749,81.02,0.759
Brazil,5/15/2020,202918,13944,13993,844,81.02,0.759
Brazil,5/16/2020,218223,15305,14817,824,81.02,0.759
Brazil,5/17/2020,233142,14919,15633,816,81.02,0.759
Brazil,5/18/2020,241080,7938,16118,485,81.02,0.759
Brazil,5/19/2020,254220,13140,16792,674,81.02,0.759
Brazil,5/20/2020,271628,17408,17971,1179,81.02,0.759
Brazil,5/21/2020,291579,19951,18859,888,81.02,0.759
Brazil,5/22/2020,310087,18508,20047,1188,81.02,0.759
Brazil,5/23/2020,330890,20803,21048,1001,81.02,0.759
Brazil,5/24/2020,347398,16508,22013,965,81.02,0.759
Brazil,5/25/2020,363211,15813,22666,653,81.02,0.759
Brazil,5/26/2020,374898,11687,23473,807,81.02,0.759
Brazil,5/27/2020,391222,16324,24512,1039,81.02,0.759
Brazil,5/28/2020,411821,20599,25598,1086,81.02,0.759
Brazil,5/29/2020,438238,26417,26754,1156,81.02,0.759
Brazil,5/30/2020,465166,26928,27878,1124,81.02,0.759
Brazil,5/31/2020,498440,33274,28834,956,81.02,0.759
Brazil,6/1/2020,514849,16409,29314,480,77.31,0.759
Brazil,6/2/2020,526447,11598,29937,623,77.31,0.759
Brazil,6/3/2020,555383,28936,31199,1262,77.31,0.759
Brazil,6/4/2020,584016,28633,32548,1349,77.31,0.759
Brazil,6/5/2020,614932,30916,34021,1473,77.31,0.759
Brazil,6/6/2020,645762,30830,35026,1005,77.31,0.759
Brazil,6/7/2020,672837,27075,35930,904,77.31,0.759
Brazil,6/8/2020,691758,18921,36455,525,77.31,0.759
Brazil,6/9/2020,707412,15654,37134,679,77.31,0.759
Brazil,6/10/2020,739503,32091,38406,1272,77.31,0.759
Brazil,6/11/2020,772416,32913,39680,1274,77.31,0.759
Brazil,6/12/2020,802828,30412,40919,1239,77.31,0.759
Brazil,6/13/2020,828810,25982,41828,909,77.31,0.759
Brazil,6/14/2020,850514,21704,42720,892,77.31,0.759
Brazil,6/15/2020,867624,17110,43332,612,77.31,0.759
Brazil,6/16/2020,888271,20647,43959,627,77.31,0.759
Brazil,6/17/2020,923189,34918,45241,1282,77.31,0.759
Brazil,6/18/2020,955377,32188,46510,1269,77.31,0.759
Brazil,6/19/2020,978142,22765,47748,1238,77.31,0.759
Brazil,6/20/2020,1032913,54771,48954,1206,77.31,0.759
Brazil,6/21/2020,1067579,34666,49976,1022,77.31,0.759
Brazil,6/22/2020,1085038,17459,50617,641,77.31,0.759
Brazil,6/23/2020,1106470,21432,51271,654,77.31,0.759
Brazil,6/24/2020,1145906,39436,52645,1374,77.31,0.759
Brazil,6/25/2020,1188631,42725,53830,1185,77.31,0.759
Brazil,6/26/2020,1228114,39483,54971,1141,77.31,0.759
Brazil,6/27/2020,1274974,46860,55961,990,77.31,0.759
Brazil,6/28/2020,1313667,38693,57070,1109,77.31,0.759
Brazil,6/29/2020,1344143,30476,57622,552,77.31,0.759
Brazil,6/30/2020,1368195,24052,58314,692,77.31,0.759
Brazil,7/1/2020,1402041,33846,59594,1280,77.31,0.759
Brazil,7/2/2020,1448753,46712,60632,1038,77.31,0.759
Brazil,7/3/2020,1496858,48105,61884,1252,81.02,0.759
Brazil,7/4/2020,1539081,42223,63174,1290,81.02,0.759
Brazil,7/5/2020,1577004,37923,64265,1091,81.02,0.759
Brazil,7/6/2020,1603055,26051,64867,602,81.02,0.759
Brazil,7/7/2020,1623284,20229,65487,620,81.02,0.759
Brazil,7/8/2020,1668589,45305,66741,1254,81.02,0.759
Brazil,7/9/2020,1713160,44571,67964,1223,81.02,0.759
Brazil,7/10/2020,1755779,42619,69184,1220,81.02,0.759
Brazil,7/11/2020,1800827,45048,70398,1214,81.02,0.759
Brazil,7/12/2020,1839850,39023,71469,1071,81.02,0.759
Brazil,7/13/2020,1864681,24831,72100,631,81.02,0.759
Brazil,7/14/2020,1884967,20286,72833,733,81.02,0.759
Brazil,7/15/2020,1926824,41857,74133,1300,81.02,0.759
Brazil,7/16/2020,1966748,39924,75366,1233,81.02,0.759
Brazil,7/17/2020,2012151,45403,76688,1322,81.02,0.759
Brazil,7/18/2020,2046328,34177,77851,1163,81.02,0.759
Brazil,7/19/2020,2074860,28532,78772,921,81.02,0.759
Brazil,7/20/2020,2098389,23529,79488,716,81.02,0.759
Brazil,7/21/2020,2118646,20257,80120,632,81.02,0.759
Brazil,7/22/2020,2159654,41008,81487,1367,81.02,0.759
Brazil,7/23/2020,2227514,67860,82771,1284,81.02,0.759
Brazil,7/24/2020,2287475,59961,84082,1311,81.02,0.759
Brazil,7/25/2020,2343366,55891,85238,1156,81.02,0.759
Brazil,7/26/2020,2394513,51147,86449,1211,81.02,0.759
Brazil,7/27/2020,2419091,24578,87004,555,81.02,0.759
Brazil,7/28/2020,2442375,23284,87618,614,81.02,0.759
Brazil,7/29/2020,2483191,40816,88539,921,72.69,0.759
Brazil,7/30/2020,2552265,69074,90134,1595,72.69,0.759
Brazil,7/31/2020,2610102,57837,91263,1129,72.69,0.759
Brazil,8/1/2020,2662485,52383,92475,1212,72.69,0.759
Brazil,8/2/2020,2707877,45392,93563,1088,72.69,0.759
Brazil,8/3/2020,2733677,25800,94104,541,72.69,0.759
Brazil,8/4/2020,2750318,16641,94665,561,72.69,0.759
Brazil,8/5/2020,2801921,51603,95819,1154,72.69,0.759
Brazil,8/6/2020,2859073,57152,97256,1437,72.69,0.759
Brazil,8/7/2020,2912212,53139,98493,1237,72.69,0.759
Brazil,8/8/2020,2962442,50230,99572,1079,72.69,0.759
Brazil,8/9/2020,3012412,49970,100477,905,72.69,0.759
Brazil,8/10/2020,3035422,23010,101049,572,72.69,0.759
Brazil,8/11/2020,3057470,22048,101752,703,72.69,0.759
Brazil,8/12/2020,3109630,52160,103026,1274,72.69,0.759
Brazil,8/13/2020,3164785,55155,104201,1175,72.69,0.759
Brazil,8/14/2020,3224876,60091,105463,1262,72.69,0.759
Brazil,8/15/2020,3275520,50644,106523,1060,69.91,0.759
Brazil,8/16/2020,3317096,41576,107232,709,69.91,0.759
Brazil,8/17/2020,3340197,23101,107852,620,69.91,0.759
Brazil,8/18/2020,3359570,19373,108536,684,69.91,0.759
Brazil,8/19/2020,3407354,47784,109888,1352,69.91,0.759
Brazil,8/20/2020,3456652,49298,111100,1212,69.91,0.759
Brazil,8/21/2020,3501975,45323,112304,1204,69.91,0.759
Brazil,8/22/2020,3532330,30355,113358,1054,69.91,0.759
Brazil,8/23/2020,3582362,50032,114250,892,69.91,0.759
Brazil,8/24/2020,3605783,23421,114744,494,73.61,0.759
Brazil,8/25/2020,3622861,17078,115309,565,73.61,0.759
Brazil,8/26/2020,3669995,47134,116580,1271,73.61,0.759
Brazil,8/27/2020,3717156,47161,117665,1085,73.61,0.759
Brazil,8/28/2020,3761391,44235,118649,984,73.61,0.759
Brazil,8/29/2020,3804803,43412,119504,855,73.61,0.759
Brazil,8/30/2020,3846153,41350,120462,958,73.61,0.759
Brazil,8/31/2020,3862311,16158,120828,366,69.91,0.759
Brazil,9/1/2020,3908272,45961,121381,553,69.91,0.759
Brazil,9/2/2020,3950931,42659,122596,1215,69.91,0.759
Brazil,9/3/2020,3997865,46934,123780,1184,69.91,0.759
Brazil,9/4/2020,4041638,43773,124614,834,69.91,0.759
Brazil,9/5/2020,4092832,51194,125521,907,69.91,0.759
Brazil,9/6/2020,4123000,30168,126203,682,69.91,0.759
Brazil,9/7/2020,4137521,14521,126650,447,69.91,0.759
Brazil,9/8/2020,4147794,10273,126960,310,69.91,0.759
Brazil,9/9/2020,4162073,14279,127464,504,69.91,0.759
Brazil,9/10/2020,4197889,35816,128539,1075,69.91,0.759
Brazil,9/11/2020,4238446,40557,129522,983,69.91,0.759
Brazil,9/12/2020,4282164,43718,130396,874,69.91,0.759
Brazil,9/13/2020,4315687,33523,131210,814,69.91,0.759
Brazil,9/14/2020,4330455,14768,131625,415,69.91,0.759
Brazil,9/15/2020,4345610,15155,132006,381,69.91,0.759
Brazil,9/16/2020,4382263,36653,133119,1113,69.91,0.759
Brazil,9/17/2020,4419083,36820,134106,987,69.91,0.759
Brazil,9/18/2020,4455386,36303,134935,829,69.91,0.759
Brazil,9/19/2020,4495183,39797,135793,858,69.91,0.759
Brazil,9/20/2020,4528240,33057,136532,739,69.91,0.759
Brazil,9/21/2020,4544629,16389,136895,363,69.91,0.759
Brazil,9/22/2020,4558068,13439,137272,377,69.91,0.759
Brazil,9/23/2020,4591604,33536,138108,836,67.13,0.759
Brazil,9/24/2020,4624885,33281,138977,869,67.13,0.759
Brazil,9/25/2020,4657702,32817,139808,831,67.13,0.759
Brazil,9/26/2020,4689613,31911,140537,729,67.13,0.759
Brazil,9/27/2020,4717991,28378,141406,869,67.13,0.759
Brazil,9/28/2020,4732309,14318,141741,335,67.13,0.759
Brazil,9/29/2020,4745464,13155,142058,317,67.13,0.759
Brazil,9/30/2020,4777522,32058,142921,863,67.13,0.759
Brazil,10/1/2020,4810935,33413,143952,1031,67.13,0.759
Brazil,10/2/2020,4847092,36157,144680,728,67.13,0.759
Brazil,10/3/2020,4880523,33431,145388,708,67.13,0.759
Brazil,10/4/2020,4906833,26310,145987,599,67.13,0.759
Brazil,10/5/2020,4915289,8456,146352,365,67.13,0.759
Brazil,10/6/2020,4927235,11946,146675,323,67.13,0.759
Brazil,10/7/2020,4969141,41906,147494,819,67.13,0.759
Brazil,10/8/2020,5000694,31553,148228,734,63.43,0.759
Brazil,10/9/2020,5028444,27750,148957,729,63.43,0.759
Brazil,10/10/2020,5055888,27444,149639,682,63.43,0.759
Brazil,10/11/2020,5082637,26749,150198,559,63.43,0.759
Brazil,10/12/2020,5094982,12345,150488,290,63.43,0.759
Brazil,10/13/2020,5103408,8426,150689,201,63.43,0.759
Brazil,10/14/2020,5113628,10220,150998,309,63.43,0.759
Brazil,10/15/2020,5140863,27235,151747,749,63.43,0.759
Brazil,10/16/2020,5169386,28523,152460,713,63.43,0.759
Brazil,10/17/2020,5200300,30914,153214,754,63.43,0.759
Brazil,10/18/2020,5224362,24062,153675,461,63.43,0.759
Brazil,10/19/2020,5235344,10982,153905,230,63.43,0.759
Brazil,10/20/2020,5250727,15383,154176,271,63.43,0.759
Brazil,10/21/2020,5273954,23227,154837,661,63.43,0.759
Brazil,10/22/2020,5298772,24818,155403,566,63.43,0.759
Brazil,10/23/2020,5323630,24858,155900,497,57.87,0.759
Brazil,10/24/2020,5353656,30026,156471,571,57.87,0.759
Brazil,10/25/2020,5380635,26979,156903,432,55.09,0.759
Brazil,10/26/2020,5394128,13493,157134,231,55.09,0.759
Brazil,10/27/2020,5409854,15726,157397,263,55.09,0.759
Brazil,10/28/2020,5439641,29787,157946,549,55.09,0.759
Brazil,10/29/2020,5468270,28629,158456,510,0,0.759
Brazil,10/30/2020,5494376,26106,158969,513,0,0.759
Brazil,10/31/2020,5516658,22282,159477,508,0,0.759
Canada,12/31/2019,0,0,0,0,0,0.926
Canada,1/1/2020,0,0,0,0,0,0.926
Canada,1/2/2020,0,0,0,0,0,0.926
Canada,1/3/2020,0,0,0,0,0,0.926
Canada,1/4/2020,0,0,0,0,0,0.926
Canada,1/5/2020,0,0,0,0,0,0.926
Canada,1/6/2020,0,0,0,0,0,0.926
Canada,1/7/2020,0,0,0,0,0,0.926
Canada,1/8/2020,0,0,0,0,0,0.926
Canada,1/9/2020,0,0,0,0,0,0.926
Canada,1/10/2020,0,0,0,0,0,0.926
Canada,1/11/2020,0,0,0,0,0,0.926
Canada,1/12/2020,0,0,0,0,0,0.926
Canada,1/13/2020,0,0,0,0,0,0.926
Canada,1/14/2020,0,0,0,0,0,0.926
Canada,1/15/2020,0,0,0,0,0,0.926
Canada,1/16/2020,0,0,0,0,0,0.926
Canada,1/17/2020,0,0,0,0,0,0.926
Canada,1/18/2020,0,0,0,0,0,0.926
Canada,1/19/2020,0,0,0,0,0,0.926
Canada,1/20/2020,0,0,0,0,0,0.926
Canada,1/21/2020,0,0,0,0,0,0.926
Canada,1/22/2020,0,0,0,0,2.78,0.926
Canada,1/23/2020,0,0,0,0,2.78,0.926
Canada,1/24/2020,0,0,0,0,2.78,0.926
Canada,1/25/2020,0,0,0,0,2.78,0.926
Canada,1/26/2020,1,1,0,0,2.78,0.926
Canada,1/27/2020,1,0,0,0,2.78,0.926
Canada,1/28/2020,2,1,0,0,2.78,0.926
Canada,1/29/2020,3,1,0,0,2.78,0.926
Canada,1/30/2020,3,0,0,0,2.78,0.926
Canada,1/31/2020,3,0,0,0,2.78,0.926
Canada,2/1/2020,4,1,0,0,2.78,0.926
Canada,2/2/2020,4,0,0,0,2.78,0.926
Canada,2/3/2020,4,0,0,0,2.78,0.926
Canada,2/4/2020,4,0,0,0,2.78,0.926
Canada,2/5/2020,5,1,0,0,2.78,0.926
Canada,2/6/2020,5,0,0,0,2.78,0.926
Canada,2/7/2020,7,2,0,0,2.78,0.926
Canada,2/8/2020,7,0,0,0,2.78,0.926
Canada,2/9/2020,7,0,0,0,2.78,0.926
Canada,2/10/2020,7,0,0,0,2.78,0.926
Canada,2/11/2020,7,0,0,0,2.78,0.926
Canada,2/12/2020,7,0,0,0,2.78,0.926
Canada,2/13/2020,7,0,0,0,2.78,0.926
Canada,2/14/2020,7,0,0,0,2.78,0.926
Canada,2/15/2020,8,1,0,0,2.78,0.926
Canada,2/16/2020,8,0,0,0,2.78,0.926
Canada,2/17/2020,8,0,0,0,2.78,0.926
Canada,2/18/2020,8,0,0,0,2.78,0.926
Canada,2/19/2020,8,0,0,0,2.78,0.926
Canada,2/20/2020,8,0,0,0,2.78,0.926
Canada,2/21/2020,9,1,0,0,2.78,0.926
Canada,2/22/2020,9,0,0,0,2.78,0.926
Canada,2/23/2020,9,0,0,0,2.78,0.926
Canada,2/24/2020,9,0,0,0,2.78,0.926
Canada,2/25/2020,11,2,0,0,2.78,0.926
Canada,2/26/2020,11,0,0,0,2.78,0.926
Canada,2/27/2020,12,1,0,0,2.78,0.926
Canada,2/28/2020,14,2,0,0,2.78,0.926
Canada,2/29/2020,16,2,0,0,2.78,0.926
Canada,3/1/2020,20,4,0,0,2.78,0.926
Canada,3/2/2020,24,4,0,0,2.78,0.926
Canada,3/3/2020,27,3,0,0,2.78,0.926
Canada,3/4/2020,30,3,0,0,2.78,0.926
Canada,3/5/2020,33,3,0,0,2.78,0.926
Canada,3/6/2020,45,12,0,0,2.78,0.926
Canada,3/7/2020,51,6,0,0,2.78,0.926
Canada,3/8/2020,57,6,0,0,2.78,0.926
Canada,3/9/2020,62,5,0,0,2.78,0.926
Canada,3/10/2020,77,15,1,1,2.78,0.926
Canada,3/11/2020,93,16,1,0,13.89,0.926
Canada,3/12/2020,103,10,1,0,22.22,0.926
Canada,3/13/2020,138,35,1,0,22.22,0.926
Canada,3/14/2020,176,38,1,0,24.07,0.926
Canada,3/15/2020,244,68,1,0,24.07,0.926
Canada,3/16/2020,304,60,1,0,43.52,0.926
Canada,3/17/2020,424,120,4,3,43.52,0.926
Canada,3/18/2020,569,145,8,4,61.11,0.926
Canada,3/19/2020,690,121,9,1,61.11,0.926
Canada,3/20/2020,846,156,10,1,71.3,0.926
Canada,3/21/2020,971,125,12,2,71.3,0.926
Canada,3/22/2020,1302,331,18,6,71.3,0.926
Canada,3/23/2020,1430,128,20,2,72.69,0.926
Canada,3/24/2020,1646,216,24,4,72.69,0.926
Canada,3/25/2020,1959,313,27,3,72.69,0.926
Canada,3/26/2020,3385,1426,35,8,72.69,0.926
Canada,3/27/2020,4018,633,39,4,72.69,0.926
Canada,3/28/2020,4675,657,53,14,72.69,0.926
Canada,3/29/2020,5386,711,60,7,72.69,0.926
Canada,3/30/2020,6255,869,61,1,72.69,0.926
Canada,3/31/2020,7424,1169,89,28,72.69,0.926
Canada,4/1/2020,8536,1112,96,7,74.54,0.926
Canada,4/2/2020,9595,1059,109,13,74.54,0.926
Canada,4/3/2020,11268,1673,138,29,74.54,0.926
Canada,4/4/2020,12519,1251,187,49,72.69,0.926
Canada,4/5/2020,13882,1363,231,44,72.69,0.926
Canada,4/6/2020,15496,1614,280,49,72.69,0.926
Canada,4/7/2020,16653,1157,323,43,72.69,0.926
Canada,4/8/2020,17883,1230,380,57,72.69,0.926
Canada,4/9/2020,19274,1391,435,55,72.69,0.926
Canada,4/10/2020,20748,1474,509,74,72.69,0.926
Canada,4/11/2020,22133,1385,569,60,72.69,0.926
Canada,4/12/2020,23301,1168,653,84,72.69,0.926
Canada,4/13/2020,24365,1064,717,64,72.69,0.926
Canada,4/14/2020,25663,1298,780,63,72.69,0.926
Canada,4/15/2020,27046,1383,903,123,72.69,0.926
Canada,4/16/2020,28364,1318,1010,107,72.69,0.926
Canada,4/17/2020,30081,1717,1193,183,72.69,0.926
Canada,4/18/2020,31872,1791,1309,116,72.69,0.926
Canada,4/19/2020,33341,1469,1467,158,72.69,0.926
Canada,4/20/2020,34777,1436,1580,113,72.69,0.926
Canada,4/21/2020,36823,2046,1690,110,72.69,0.926
Canada,4/22/2020,38413,1590,1834,144,72.69,0.926
Canada,4/23/2020,40179,1766,1974,140,72.69,0.926
Canada,4/24/2020,42099,1920,2146,172,72.69,0.926
Canada,4/25/2020,43877,1778,2302,156,72.69,0.926
Canada,4/26/2020,45341,1464,2465,163,72.69,0.926
Canada,4/27/2020,46884,1543,2560,95,72.69,0.926
Canada,4/28/2020,48489,1605,2707,147,72.69,0.926
Canada,4/29/2020,50015,1526,2859,152,72.69,0.926
Canada,4/30/2020,51587,1572,2996,137,72.69,0.926
Canada,5/1/2020,53236,1649,3184,188,72.69,0.926
